resort|confirmation_no|resv_status|business_date|market_code|country_code|no_rooms_cal|rev_cal
Example|590997|CHECKED OUT|3/7/23|test8|JP|1|2247.05
Example|593318|CHECKED OUT|3/7/23|test11|SG|1|3150.01
Example|591194|CHECKED OUT|3/7/23|test9|IN|1|2856.42
Example|593771|CHECKED OUT|3/7/23|test20|IN|1|6636.79
Example|592890|CHECKED OUT|3/7/23|test11|IN|1|3360.21
Example|591758|CHECKED OUT|3/7/23|test12|AE|1|2673
Example|587268|CHECKED OUT|3/7/23|test7|GB|1|4107.81
Example|592916|CHECKED OUT|3/7/23|test14|GB|1|2008.2
Example|589453|CHECKED OUT|3/7/23|test17|IN|1|2686.41
Example|589456|CHECKED OUT|3/7/23|test17|IN|1|2677.57
Example|592923|CHECKED OUT|3/7/23|test29|AU|1|4816.65
Example|591759|CHECKED OUT|3/7/23|test12|AE|1|2673
Example|591818|CHECKED OUT|3/7/23|test15|IT|1|3770.02
Example|590020|CHECKED OUT|3/7/23|test19|AU|1|3485.78
Example|593541|CHECKED OUT|3/7/23|test4|US|1|3188.45
Example|574747|CHECKED OUT|3/7/23|test8|IN|1|4095.24
Example|562282|CHECKED OUT|3/7/23|test7|AT|1|5743.3
Example|590078|CHECKED OUT|3/7/23|test11|CA|1|2985.6
Example|592889|CHECKED OUT|3/7/23|test11|IN|1|3485.2
Example|589990|CHECKED OUT|3/7/23|test21|JP|1|3063.51
Example|589991|CHECKED OUT|3/7/23|test21|JP|1|3063.51
Example|589992|CHECKED OUT|3/7/23|test21|JP|1|3063.51
Example|589996|CHECKED OUT|3/7/23|test21|CN|1|3063.51
Example|592658|CHECKED OUT|3/7/23|test9|KR|1|2638.91
Example|593253|CHECKED OUT|3/7/23|test8|KR|1|2380.02
Example|592171|CHECKED OUT|3/7/23|test11|BD|1|2821
Example|592172|CHECKED OUT|3/7/23|test11|BG|1|2821
Example|592351|CHECKED OUT|3/7/23|test11|BD|1|3118.01
Example|593318|CHECKED OUT|4/7/23|test11|SG|1|3510.01
Example|593600|CHECKED OUT|4/7/23|test4|FR|1|2946.66
Example|590020|CHECKED OUT|4/7/23|test19|AU|1|3530.44
Example|591621|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591624|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591628|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591630|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591661|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593050|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593051|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593052|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593053|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593054|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593055|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593056|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591429|CHECKED OUT|4/7/23|test6|KR|1|2888.7
Example|593664|CHECKED OUT|4/7/23|test11|ES|1|3330.01
Example|593057|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591670|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591672|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591674|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591678|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|590932|CHECKED OUT|4/7/23|test11|NULL|1|3018.65
Example|590946|CHECKED OUT|4/7/23|test31|KR|1|4024.2
Example|590953|CHECKED OUT|4/7/23|test20|PL|1|2048.85
Example|590997|CHECKED OUT|4/7/23|test8|JP|1|2247.05
Example|591681|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591683|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591686|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593058|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593061|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593062|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593063|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593064|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593371|CHECKED OUT|4/7/23|test6|GB|1|3573.28
Example|591649|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591658|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|562282|CHECKED OUT|4/7/23|test7|AT|1|5743.3
Example|591688|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591694|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591696|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|589453|CHECKED OUT|4/7/23|test17|IN|1|2686.41
Example|589456|CHECKED OUT|4/7/23|test17|IN|1|2711.58
Example|591194|CHECKED OUT|4/7/23|test9|IN|1|2856.42
Example|591699|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591702|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591726|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593065|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593066|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|592890|CHECKED OUT|4/7/23|test11|IN|1|3927.2
Example|592916|CHECKED OUT|4/7/23|test14|GB|1|2393.05
Example|592923|CHECKED OUT|4/7/23|test29|AU|1|5594.5
Example|593067|CHECKED OUT|4/7/23|test13|MY|1|0
Example|593068|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593069|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|574747|CHECKED OUT|4/7/23|test22|IN|1|4095.24
Example|593394|CHECKED OUT|4/7/23|test11|RU|1|3510.01
Example|593771|CHECKED OUT|4/7/23|test20|IN|1|6636.79
Example|593773|CHECKED OUT|4/7/23|test9|FI|1|3212.5
Example|593834|CHECKED OUT|4/7/23|test13|TH|1|0
Example|591734|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591736|CHECKED OUT|4/7/23|test2|MY|1|2553.74
Example|591739|CHECKED OUT|4/7/23|test2|MY|1|2553.74
Example|591740|CHECKED OUT|4/7/23|test2|MY|1|2553.74
Example|591741|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593390|CHECKED OUT|2/7/23|test17|NO|1|2543.12
Example|592652|CHECKED OUT|2/7/23|test6|JP|1|3804.63
Example|591623|CHECKED OUT|2/7/23|test8|IN|1|3365.99
Example|593218|CHECKED OUT|2/7/23|test7|IN|1|2942.5
Example|589337|CHECKED OUT|2/7/23|test17|IN|1|2627.25
Example|592097|CHECKED OUT|2/7/23|test8|TH|1|2983.76
Example|592123|CHECKED OUT|2/7/23|test10|AU|1|4205.3
Example|593244|CHECKED OUT|2/7/23|test15|NP|1|3800
Example|593246|CHECKED OUT|2/7/23|test7|RU|1|2650
Example|593263|CHECKED OUT|2/7/23|test4|AE|1|2380
Example|593429|CHECKED OUT|2/7/23|test12|SA|1|2653.54
Example|592780|CHECKED OUT|2/7/23|test7|KW|1|3428.49
Example|592886|CHECKED OUT|2/7/23|test11|KR|1|4950
Example|590851|CHECKED OUT|2/7/23|test14|HK|1|5048.04
Example|591763|CHECKED OUT|2/7/23|test9|FR|1|2194.56
Example|591593|CHECKED OUT|2/7/23|test6|SA|1|3228.54
Example|591771|CHECKED OUT|2/7/23|test21|JP|1|2978.55
Example|591774|CHECKED OUT|2/7/23|test21|JP|1|2978.52
Example|591776|CHECKED OUT|2/7/23|test21|JP|1|4592.79
Example|591101|CHECKED OUT|2/7/23|test21|IN|1|3063.51
Example|592920|CHECKED OUT|2/7/23|test11|FR|1|3150
Example|592925|CHECKED OUT|2/7/23|test21|DE|1|3148.47
Example|591422|CHECKED OUT|2/7/23|test20|US|1|2303.78
Example|592978|CHECKED OUT|2/7/23|test7|ES|1|2942.5
Example|593029|CHECKED OUT|2/7/23|test20|IN|1|2303.74
Example|593030|CHECKED OUT|2/7/23|test20|IN|1|2303.74
Example|586814|CHECKED OUT|3/7/23|test7|AU|1|5023.99
Example|592450|CHECKED OUT|3/7/23|test20|HK|1|2299.06
Example|592781|CHECKED OUT|3/7/23|test11|GB|1|3118.01
Example|592822|CHECKED OUT|3/7/23|test20|DE|1|2048.85
Example|591561|CHECKED OUT|3/7/23|test7|BD|1|3520.01
Example|591607|CHECKED OUT|3/7/23|test9|KR|1|2242.51
Example|589458|CHECKED OUT|3/7/23|test11|US|1|4622.72
Example|589625|CHECKED OUT|3/7/23|test17|HK|1|2677.57
Example|588604|CHECKED OUT|3/7/23|test21|GB|1|3550
Example|592527|CHECKED OUT|3/7/23|test11|NL|1|3649.71
Example|593515|CHECKED OUT|3/7/23|test20|KR|1|2298.85
Example|593530|CHECKED OUT|3/7/23|test9|US|1|2709.34
Example|592623|CHECKED OUT|3/7/23|test20|MY|1|2553.74
Example|590021|CHECKED OUT|3/7/23|test11|NP|1|2906.54
Example|592348|CHECKED OUT|3/7/23|test11|QA|1|2970
Example|562467|CHECKED OUT|3/7/23|test31|DK|1|6206.38
Example|593578|CHECKED OUT|3/7/23|test11|US|1|3798
Example|590636|CHECKED OUT|3/7/23|test15|BD|1|1257.54
Example|592138|CHECKED OUT|3/7/23|test11|IN|1|3071
Example|593250|CHECKED OUT|3/7/23|test6|NULL|1|3150
Example|593650|CHECKED OUT|3/7/23|test11|OM|1|3489.85
Example|593256|CHECKED OUT|3/7/23|test11|SG|1|3150
Example|592221|CHECKED OUT|3/7/23|test7|DE|1|3440
Example|592347|CHECKED OUT|3/7/23|test11|QA|1|2970
Example|593317|CHECKED OUT|3/7/23|test11|SG|1|3150
Example|593681|CHECKED OUT|3/7/23|test20|HK|1|2638.7
Example|593517|CHECKED OUT|3/7/23|test9|IN|1|3413.13
Example|592073|CHECKED OUT|4/7/23|test20|PK|0|0.01
Example|592780|CHECKED OUT|4/7/23|test7|KW|0|0.01
Example|545212|CHECKED OUT|4/7/23|test22|ES|0|0.01
Example|591255|CHECKED OUT|4/7/23|test8|IN|0|0.01
Example|593501|CHECKED OUT|4/7/23|test11|BD|0|0.02
Example|589918|CHECKED OUT|4/7/23|test10|SE|0|-0.02
Example|591148|CHECKED OUT|4/7/23|test11|SE|0|0.05
Example|592886|CHECKED OUT|4/7/23|test11|KR|0|0.02
Example|580204|CHECKED OUT|4/7/23|test22|IN|0|0.02
Example|582145|CHECKED OUT|4/7/23|test22|JP|0|0.02
Example|582146|CHECKED OUT|4/7/23|test22|JP|0|0.01
Example|582147|CHECKED OUT|4/7/23|test22|JP|0|0.01
Example|582148|CHECKED OUT|4/7/23|test22|JP|0|0.01
Example|590060|CHECKED OUT|4/7/23|test6|AU|0|0.02
Example|590275|CHECKED OUT|4/7/23|test14|IN|0|0.03
Example|591771|CHECKED OUT|4/7/23|test21|JP|0|1614.25
Example|591774|CHECKED OUT|4/7/23|test21|JP|0|1614.27
Example|591422|CHECKED OUT|4/7/23|test20|US|0|1019.37
Example|593584|CHECKED OUT|4/7/23|test11|SA|0|0.01
Example|590656|CHECKED OUT|4/7/23|test12|SA|0|0.04
Example|593256|CHECKED OUT|4/7/23|test11|SG|1|3510
Example|592527|CHECKED OUT|4/7/23|test11|NL|1|4279.7
Example|593535|CHECKED OUT|4/7/23|test9|GB|1|2303.74
Example|586814|CHECKED OUT|4/7/23|test7|AU|1|5150
Example|593578|CHECKED OUT|4/7/23|test11|US|1|4158
Example|590636|CHECKED OUT|4/7/23|test15|BD|1|1272.88
Example|593317|CHECKED OUT|4/7/23|test11|SG|1|3510
Example|592615|CHECKED OUT|4/7/23|test21|DE|1|3550
Example|592623|CHECKED OUT|4/7/23|test20|MY|1|2553.74
Example|592138|CHECKED OUT|4/7/23|test11|IN|1|3598.24
Example|591117|CHECKED OUT|4/7/23|test20|KR|1|2048.85
Example|592221|CHECKED OUT|4/7/23|test7|DE|1|4025.81
Example|593517|CHECKED OUT|4/7/23|test9|IN|1|3413.13
Example|592347|CHECKED OUT|4/7/23|test11|QA|1|3600
Example|592450|CHECKED OUT|4/7/23|test20|HK|1|2333.89
Example|591561|CHECKED OUT|4/7/23|test7|BD|1|3615
Example|591607|CHECKED OUT|4/7/23|test9|KR|1|2276.24
Example|593250|CHECKED OUT|4/7/23|test6|NULL|1|3510
Example|593515|CHECKED OUT|4/7/23|test20|KR|1|2048.85
Example|593530|CHECKED OUT|4/7/23|test9|US|1|3698.66
Example|590021|CHECKED OUT|4/7/23|test11|NP|1|2942.99
Example|590075|CHECKED OUT|4/7/23|test8|HK|1|2150.82
Example|593947|CHECKED OUT|4/7/23|test20|NO|1|3413.13
Example|588604|CHECKED OUT|4/7/23|test21|GB|1|3550
Example|593650|CHECKED OUT|4/7/23|test11|OM|1|3510.01
Example|591871|CHECKED OUT|4/7/23|test8|VN|1|2920.6
Example|591888|CHECKED OUT|4/7/23|test9|US|1|2048.85
Example|592056|CHECKED OUT|4/7/23|test8|US|1|2308.6
Example|592348|CHECKED OUT|4/7/23|test11|QA|1|3600
Example|592781|CHECKED OUT|4/7/23|test11|GB|1|3748
Example|592822|CHECKED OUT|4/7/23|test20|DE|1|2048.85
Example|593681|CHECKED OUT|4/7/23|test20|HK|1|2638.7
Example|562467|CHECKED OUT|4/7/23|test31|DK|1|6206.38
Example|589458|CHECKED OUT|4/7/23|test11|US|1|4622.71
Example|589625|CHECKED OUT|4/7/23|test17|HK|1|2711.57
Example|593943|CHECKED OUT|4/7/23|test21|CN|1|3350
Example|590429|CHECKED OUT|4/7/23|test11|IN|1|3325.55
Example|594011|CHECKED OUT|4/7/23|test20|KR|1|2388.7
Example|587866|CHECKED OUT|4/7/23|test15|TW|1|3601.72
Example|590476|CHECKED OUT|4/7/23|test9|MY|1|2459.71
Example|590513|CHECKED OUT|4/7/23|test22|NZ|1|2981.46
Example|593323|CHECKED OUT|4/7/23|test37|JP|1|3105.99
Example|593325|CHECKED OUT|4/7/23|test37|JP|1|3105.99
Example|592596|CHECKED OUT|4/7/23|test21|IN|1|3063.51
Example|593326|CHECKED OUT|4/7/23|test37|JP|1|3105.99
Example|593328|CHECKED OUT|4/7/23|test37|JP|1|3105.99
Example|593329|CHECKED OUT|4/7/23|test37|JP|1|3105.99
Example|593330|CHECKED OUT|4/7/23|test37|JP|1|3105.99
Example|587867|CHECKED OUT|4/7/23|test15|TW|1|3601.72
Example|589871|CHECKED OUT|4/7/23|test21|KR|1|3063.51
Example|591981|CHECKED OUT|4/7/23|test17|GB|1|2609.12
Example|591680|CHECKED OUT|4/7/23|test21|IN|1|3063.51
Example|593331|CHECKED OUT|4/7/23|test37|JP|1|3105.99
Example|593357|CHECKED OUT|4/7/23|test20|AE|1|2298.85
Example|593358|CHECKED OUT|4/7/23|test20|AE|1|2048.85
Example|593359|CHECKED OUT|4/7/23|test20|AE|1|2048.85
Example|592787|CHECKED OUT|4/7/23|test6|BD|1|6127.02
Example|593670|CHECKED OUT|4/7/23|test35|IN|1|3466.22
Example|593671|CHECKED OUT|4/7/23|test11|AE|1|3262.5
Example|593745|CHECKED OUT|4/7/23|test7|TH|1|5232
Example|591716|CHECKED OUT|4/7/23|test8|JP|1|2308.59
Example|591220|CHECKED OUT|4/7/23|test15|AU|1|3132.72
Example|593472|CHECKED OUT|4/7/23|test11|SA|1|3177.01
Example|589993|CHECKED OUT|4/7/23|test21|IN|1|3063.51
Example|589850|CHECKED OUT|4/7/23|test19|US|1|3530.76
Example|592290|CHECKED OUT|4/7/23|test32|IN|1|2473.66
Example|588345|CHECKED OUT|4/7/23|test11|TW|1|3891.6
Example|588346|CHECKED OUT|4/7/23|test11|TW|1|3891.6
Example|589169|CHECKED OUT|4/7/23|test12|US|1|3530.61
Example|589250|CHECKED OUT|4/7/23|test8|JP|1|2400.81
Example|589262|CHECKED OUT|4/7/23|test8|JP|1|2421.92
Example|592082|CHECKED OUT|4/7/23|test12|CN|1|3555.81
Example|592222|CHECKED OUT|4/7/23|test6|US|1|3195.84
Example|592223|CHECKED OUT|4/7/23|test6|US|1|3535.68
Example|593021|CHECKED OUT|4/7/23|test9|CN|1|2333.9
Example|593600|CHECKED OUT|5/7/23|test4|FR|0|0.01
Example|593685|CHECKED OUT|5/7/23|test16|FR|0|1949.03
Example|562282|CHECKED OUT|5/7/23|test7|AT|0|0.04
Example|591759|CHECKED OUT|5/7/23|test12|AE|0|1274.43
Example|590642|CHECKED OUT|5/7/23|test10|US|0|0.04
Example|589453|CHECKED OUT|5/7/23|test17|IN|0|0.02
Example|589051|CHECKED OUT|5/7/23|test8|SA|1|2431.42
Example|591607|CHECKED OUT|5/7/23|test9|KR|1|2313.12
Example|593317|CHECKED OUT|5/7/23|test11|SG|1|3060
Example|592056|CHECKED OUT|5/7/23|test8|US|1|2312
Example|593952|CHECKED OUT|5/7/23|test20|AU|1|2218.77
Example|593989|CHECKED OUT|5/7/23|test6|NZ|1|4078.16
Example|592138|CHECKED OUT|5/7/23|test11|IN|1|3458
Example|592615|CHECKED OUT|5/7/23|test21|DE|1|3550
Example|592623|CHECKED OUT|5/7/23|test20|MY|1|2553.74
Example|580087|CHECKED OUT|5/7/23|test11|GB|1|3417.54
Example|580088|CHECKED OUT|5/7/23|test11|GB|1|3417.54
Example|592348|CHECKED OUT|5/7/23|test11|QA|1|3060
Example|593578|CHECKED OUT|5/7/23|test11|US|1|3707.99
Example|592956|CHECKED OUT|5/7/23|test8|FI|1|2312
Example|582146|CHECKED OUT|3/7/23|test22|JP|1|3037.82
Example|582147|CHECKED OUT|3/7/23|test22|JP|1|3037.81
Example|582148|CHECKED OUT|3/7/23|test22|JP|1|3037.81
Example|592183|CHECKED OUT|3/7/23|test19|QA|0|-0.01
Example|591148|CHECKED OUT|3/7/23|test11|SE|1|2511.58
Example|593518|CHECKED OUT|3/7/23|test6|TH|1|3150
Example|589337|CHECKED OUT|3/7/23|test17|IN|0|0.01
Example|592592|CHECKED OUT|3/7/23|test24|SG|1|2978.55
Example|545212|CHECKED OUT|3/7/23|test22|ES|1|2406.39
Example|592652|CHECKED OUT|3/7/23|test6|JP|1|3804.63
Example|592780|CHECKED OUT|3/7/23|test7|KW|1|3604.02
Example|593059|CHECKED OUT|3/7/23|test7|OM|1|4006.94
Example|593060|CHECKED OUT|3/7/23|test7|OM|1|3770.02
Example|590060|CHECKED OUT|3/7/23|test6|AU|1|3137.04
Example|590128|CHECKED OUT|3/7/23|test12|CH|0|0.01
Example|591220|CHECKED OUT|3/7/23|test15|AU|1|3060.48
Example|591222|CHECKED OUT|3/7/23|test12|MV|1|2998.01
Example|591680|CHECKED OUT|3/7/23|test21|IN|1|3063.51
Example|591716|CHECKED OUT|3/7/23|test8|JP|1|2244.01
Example|587866|CHECKED OUT|3/7/23|test15|TW|1|3601.72
Example|587867|CHECKED OUT|3/7/23|test15|TW|1|3601.72
Example|593472|CHECKED OUT|3/7/23|test11|SA|1|3177.01
Example|589850|CHECKED OUT|3/7/23|test19|US|1|3485.7
Example|589993|CHECKED OUT|3/7/23|test21|IN|1|3063.51
Example|592596|CHECKED OUT|3/7/23|test21|IN|1|3063.51
Example|590513|CHECKED OUT|3/7/23|test22|NZ|1|2943.06
Example|592303|CHECKED OUT|3/7/23|test25|CA|1|5300.01
Example|593670|CHECKED OUT|3/7/23|test35|IN|1|3466.22
Example|593671|CHECKED OUT|3/7/23|test11|AE|1|3262.5
Example|593357|CHECKED OUT|3/7/23|test20|AE|1|2298.85
Example|593358|CHECKED OUT|3/7/23|test20|AE|1|2048.85
Example|593359|CHECKED OUT|3/7/23|test20|AE|1|2048.85
Example|593388|CHECKED OUT|3/7/23|test11|BD|1|3158.6
Example|593389|CHECKED OUT|3/7/23|test11|KW|1|3158.6
Example|593823|CHECKED OUT|3/7/23|test20|KW|1|2561.06
Example|593824|CHECKED OUT|3/7/23|test20|SA|1|2303.74
Example|591414|CHECKED IN|3/7/23|test21|IN|1|3200
Example|589908|CHECKED IN|3/7/23|test21|FR|1|3550
Example|593629|CHECKED IN|3/7/23|test6|TH|1|4248.09
Example|593630|CHECKED IN|3/7/23|test6|NZ|1|5417.27
Example|593323|CHECKED OUT|5/7/23|test37|JP|1|3105.99
Example|593325|CHECKED OUT|5/7/23|test37|JP|1|3105.99
Example|591627|CHECKED OUT|5/7/23|test20|IN|1|3150
Example|593326|CHECKED OUT|5/7/23|test37|JP|1|3105.99
Example|594011|CHECKED OUT|5/7/23|test20|KR|1|2388.7
Example|592596|CHECKED OUT|5/7/23|test21|IN|1|3063.51
Example|594060|CHECKED OUT|5/7/23|test9|CN|1|2303.74
Example|594062|CHECKED OUT|5/7/23|test20|CN|1|2388.7
Example|593328|CHECKED OUT|5/7/23|test37|JP|1|3105.99
Example|593329|CHECKED OUT|5/7/23|test37|JP|1|3105.99
Example|593330|CHECKED OUT|5/7/23|test37|JP|1|3105.99
Example|593331|CHECKED OUT|5/7/23|test37|JP|1|3105.99
Example|593357|CHECKED OUT|5/7/23|test20|AE|1|2298.85
Example|593358|CHECKED OUT|5/7/23|test20|AE|1|2048.85
Example|593359|CHECKED OUT|5/7/23|test20|AE|1|2048.85
Example|590513|CHECKED OUT|5/7/23|test22|NZ|1|3019.47
Example|589850|CHECKED OUT|5/7/23|test19|US|1|3575.46
Example|590743|CHECKED OUT|5/7/23|test29|PH|1|4324.35
Example|591680|CHECKED OUT|5/7/23|test21|IN|1|3063.51
Example|589993|CHECKED OUT|5/7/23|test21|IN|1|3063.51
Example|591633|CHECKED OUT|5/7/23|test8|TH|1|2890
Example|593472|CHECKED OUT|5/7/23|test11|SA|1|3177
Example|593560|CHECKED OUT|5/7/23|test13|IN|1|0
Example|592290|CHECKED OUT|5/7/23|test32|IN|1|2473.66
Example|592303|CHECKED OUT|5/7/23|test25|CA|1|5300.01
Example|591981|CHECKED OUT|5/7/23|test17|GB|1|2612.88
Example|594209|CHECKED OUT|5/7/23|test29|GB|1|6688.05
Example|586430|CHECKED OUT|5/7/23|test31|IN|1|4826.68
Example|592787|CHECKED OUT|5/7/23|test6|BD|1|6127.02
Example|592792|CHECKED OUT|5/7/23|test12|SE|1|2754
Example|589871|CHECKED OUT|5/7/23|test21|KR|1|3063.51
Example|593574|CHECKED OUT|5/7/23|test19|NO|1|3399.97
Example|591716|CHECKED OUT|5/7/23|test8|JP|1|2311.99
Example|592973|CHECKED OUT|5/7/23|test8|VN|1|2312
Example|593670|CHECKED OUT|5/7/23|test35|IN|1|3466.22
Example|593671|CHECKED OUT|5/7/23|test11|AE|1|3262.5
Example|592426|CHECKED OUT|5/7/23|test9|IN|1|2550.34
Example|593717|CHECKED OUT|5/7/23|test20|PL|1|2048.85
Example|593728|CHECKED OUT|5/7/23|test11|SG|1|4611.12
Example|593745|CHECKED OUT|5/7/23|test7|TH|1|5232
Example|587866|CHECKED OUT|5/7/23|test15|TW|1|3351.71
Example|587867|CHECKED OUT|5/7/23|test15|TW|1|3351.71
Example|593798|CHECKED OUT|5/7/23|test13|TW|1|0
Example|591220|CHECKED OUT|5/7/23|test15|AU|1|3225.21
Example|591744|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593676|CHECKED OUT|4/7/23|test6|AU|1|3510
Example|574748|CHECKED OUT|4/7/23|test22|AU|1|3375.28
Example|574749|CHECKED OUT|4/7/23|test22|AU|1|3375.28
Example|591729|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591732|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591748|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593117|CHECKED OUT|4/7/23|test9|KR|1|2333.89
Example|592424|CHECKED OUT|4/7/23|test9|SA|1|2333.89
Example|591608|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|592993|CHECKED OUT|4/7/23|test21|CN|1|3350
Example|592994|CHECKED OUT|4/7/23|test21|CN|1|3350
Example|592995|CHECKED OUT|4/7/23|test21|CN|1|3350
Example|593002|CHECKED OUT|4/7/23|test20|KR|1|2218.77
Example|593113|CHECKED OUT|4/7/23|test9|CN|1|2083.89
Example|593139|CHECKED OUT|4/7/23|test23|NZ|1|4453.6
Example|593037|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593040|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|590078|CHECKED OUT|4/7/23|test11|CA|1|3030.61
Example|590356|CHECKED OUT|4/7/23|test10|IN|1|3750.61
Example|593933|CHECKED OUT|4/7/23|test25|BR|1|3828.16
Example|593937|CHECKED OUT|4/7/23|test20|US|1|4062.12
Example|593938|CHECKED OUT|4/7/23|test20|IN|1|4062.12
Example|591613|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591619|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591751|CHECKED OUT|4/7/23|test2|MY|1|3400
Example|591753|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591758|CHECKED OUT|4/7/23|test12|AE|1|2749.95
Example|591759|CHECKED OUT|4/7/23|test12|AE|1|2749.95
Example|591635|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593042|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593541|CHECKED OUT|4/7/23|test4|US|1|3490.67
Example|593551|CHECKED OUT|4/7/23|test6|SA|1|4821.79
Example|593044|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593045|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593046|CHECKED OUT|4/7/23|test2|MY|1|3413.13
Example|593047|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593048|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|593049|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|587268|CHECKED OUT|4/7/23|test7|GB|1|4207.22
Example|593580|CHECKED OUT|4/7/23|test11|MM|1|4158.01
Example|594001|CHECKED OUT|4/7/23|test11|SA|1|4150.01
Example|593070|CHECKED OUT|4/7/23|test13|MY|1|0
Example|594078|CHECKED OUT|4/7/23|test6|OM|1|4956.93
Example|594079|CHECKED OUT|4/7/23|test6|OM|1|4956.93
Example|594092|CHECKED OUT|4/7/23|test6|MY|1|3823.28
Example|591818|CHECKED OUT|4/7/23|test15|IT|1|3865
Example|590508|CHECKED OUT|4/7/23|test7|US|1|4114.06
Example|590642|CHECKED OUT|4/7/23|test10|US|1|3574.82
Example|591637|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591639|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591641|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591644|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591646|CHECKED OUT|4/7/23|test2|MY|1|2303.74
Example|591414|CHECKED IN|4/7/23|test21|IN|1|3200
Example|587442|CHECKED OUT|4/7/23|test11|DM|1|3391.6
Example|593629|CHECKED IN|4/7/23|test6|TH|1|3748.09
Example|593630|CHECKED IN|4/7/23|test6|NZ|1|5417.27
Example|593388|CHECKED OUT|4/7/23|test11|BD|1|3158.6
Example|593389|CHECKED OUT|4/7/23|test11|KW|1|3158.6
Example|592885|CHECKED OUT|4/7/23|test9|TH|1|3587.94
Example|589908|CHECKED IN|4/7/23|test21|FR|1|3550
Example|593823|CHECKED OUT|4/7/23|test20|KW|1|2561.06
Example|593824|CHECKED OUT|4/7/23|test20|SA|1|2303.74
Example|589872|CHECKED IN|4/7/23|test21|KR|1|3063.51
Example|588346|CHECKED OUT|5/7/23|test11|TW|1|3936.6
Example|590083|CHECKED OUT|5/7/23|test9|FI|1|2491.07
Example|589169|CHECKED OUT|5/7/23|test12|US|1|3575.6
Example|592082|CHECKED OUT|5/7/23|test12|CN|1|3400
Example|577109|CHECKED OUT|5/7/23|test6|DK|1|3068.39
